id,time,latitude,longitude,speed
154,2004120418,46N,479E,25
154,2004120500,34N,464E,25
154,2004120506,19N,465E,20
155,2005010700,35N,851E,15
155,2005010712,36N,846E,15
155,2005010718,37N,844E,20
155,2005010800,38N,842E,20
155,2005010806,39N,839E,25
155,2005010812,42N,837E,30
155,2005010818,47N,835E,30
155,2005010900,52N,834E,25
155,2005010906,55N,833E,25
155,2005010912,58N,832E,25
155,2005010918,61N,832E,25
155,2005011000,64N,832E,25
155,2005011006,67N,831E,20
155,2005011012,70N,830E,20
156,2005011118,40N,898E,20
156,2005011200,44N,899E,20
156,2005011206,47N,897E,20
156,2005011212,50N,894E,20
156,2005011218,53N,889E,20
156,2005011300,52N,881E,25
156,2005011306,54N,875E,30
156,2005011312,56N,872E,30
156,2005011318,59N,873E,30
156,2005011400,58N,876E,30
156,2005011406,54N,876E,30
156,2005011412,51N,874E,35
156,2005011418,51N,871E,35
156,2005011500,50N,869E,35
156,2005011506,50N,866E,35
156,2005011512,48N,864E,35
156,2005011518,45N,864E,35
156,2005011600,42N,864E,35
156,2005011606,45N,863E,35
156,2005011612,46N,859E,35
156,2005011618,49N,856E,30
156,2005011700,47N,852E,25
156,2005011706,43N,851E,20
157,2005100106,174N,859E,15
157,2005100112,179N,858E,20
157,2005100118,184N,858E,25
157,2005100200,190N,860E,30
157,2005100206,197N,866E,35
157,2005100212,202N,871E,40
157,2005100218,207N,876E,40
157,2005100300,214N,879E,40
157,2005100306,222N,881E,35
158,2005102500,124N,876E,15
158,2005102506,124N,870E,20
158,2005102512,124N,864E,20
158,2005102518,122N,858E,20
158,2005102600,118N,852E,20
158,2005102606,115N,845E,20
158,2005102612,117N,836E,25
158,2005102618,122N,828E,30
158,2005102700,127N,820E,35
158,2005102706,134N,818E,35
158,2005102712,139N,820E,35
158,2005102718,144N,818E,35
158,2005102800,148N,814E,30
158,2005102806,152N,808E,30
158,2005102812,155N,801E,30
158,2005102818,158N,795E,30
158,2005102900,161N,791E,15
159,2005112606,94N,961E,15
159,2005112612,97N,955E,15
159,2005112618,100N,949E,20
159,2005112700,107N,946E,25
159,2005112706,109N,937E,25
159,2005112712,110N,926E,30
159,2005112718,108N,912E,30
159,2005112800,103N,899E,35
159,2005112806,105N,890E,35
159,2005112812,107N,881E,35
159,2005112818,111N,873E,45
159,2005112900,116N,865E,45
159,2005112906,123N,859E,45
159,2005112912,126N,852E,45
159,2005112918,124N,847E,45
159,2005113000,126N,843E,40
159,2005113006,129N,842E,40
159,2005113012,127N,844E,40
159,2005113018,127N,840E,45
159,2005120100,130N,839E,45
159,2005120106,129N,836E,45
159,2005120112,128N,833E,35
159,2005120118,126N,830E,35
159,2005120200,124N,826E,35
159,2005120206,121N,822E,30
159,2005120212,123N,814E,30
159,2005120218,126N,809E,30
159,2005120300,128N,804E,30
159,2005120306,126N,800E,25
159,2005120312,125N,797E,20
159,2005120400,125N,793E,20
160,2005120406,87N,930E,20
160,2005120412,91N,924E,20
160,2005120418,96N,920E,20
160,2005120500,99N,915E,20
160,2005120506,102N,910E,25
160,2005120512,104N,904E,30
160,2005120518,109N,900E,30
160,2005120600,114N,895E,35
160,2005120606,117N,889E,35
160,2005120612,116N,883E,45
160,2005120618,114N,877E,50
160,2005120700,112N,871E,55
160,2005120706,108N,868E,55
160,2005120712,105N,866E,55
160,2005120718,103N,863E,55
160,2005120800,104N,859E,55
160,2005120806,106N,854E,55
160,2005120812,106N,847E,55
160,2005120818,103N,841E,55
160,2005120900,103N,833E,60
160,2005120906,103N,825E,60
160,2005120912,103N,817E,60
160,2005120918,103N,809E,60
160,2005121000,106N,804E,55
160,2005121006,103N,800E,45
160,2005121012,101N,795E,45
160,2005121018,102N,787E,30
160,2005121100,100N,778E,30
160,2005121106,94N,772E,25
160,2005121112,87N,766E,25
160,2005121118,80N,762E,25
160,2005121200,78N,757E,25
160,2005121206,74N,751E,25
160,2005121212,71N,745E,25
160,2005121218,68N,742E,15
161,2005121418,64N,899E,15
161,2005121500,73N,889E,15
161,2005121506,80N,878E,25
161,2005121512,84N,867E,25
161,2005121518,81N,857E,25
161,2005121600,77N,853E,25
161,2005121606,76N,849E,25
161,2005121612,77N,845E,30
161,2005121618,78N,842E,35
161,2005121700,80N,840E,35
161,2005121706,85N,838E,35
161,2005121712,91N,834E,35
161,2005121718,97N,831E,40
161,2005121800,104N,830E,45
161,2005121806,108N,830E,45
161,2005121812,110N,830E,45
161,2005121818,111N,830E,45
161,2005121900,112N,830E,45
161,2005121906,113N,832E,45
161,2005121912,111N,834E,45
161,2005121918,111N,837E,45
161,2005122000,112N,839E,40
161,2005122006,114N,841E,40
161,2005122012,117N,843E,35
161,2005122018,118N,845E,35
161,2005122100,116N,847E,35
161,2005122106,114N,844E,30
161,2005122112,117N,847E,30
161,2005122118,121N,849E,30
161,2005122200,125N,850E,30
161,2005122206,129N,852E,30
161,2005122212,133N,858E,25
161,2005122218,137N,868E,25
161,2005122300,141N,880E,25
161,2005122306,144N,891E,25
161,2005122312,146N,900E,25
161,2005122318,153N,907E,20
161,2005122400,162N,913E,20
162,2006011200,29N,811E,15
162,2006011206,30N,805E,15
162,2006011212,32N,800E,20
162,2006011218,35N,795E,25
162,2006011300,38N,789E,25
162,2006011306,43N,781E,30
162,2006011312,49N,771E,35
162,2006011318,59N,761E,40
162,2006011400,64N,752E,45
162,2006011406,67N,744E,45
162,2006011412,68N,736E,45
162,2006011418,70N,728E,40
162,2006011500,71N,719E,35
162,2006011506,69N,710E,30
162,2006011512,68N,701E,30
162,2006011518,69N,693E,30
162,2006011600,73N,686E,30
162,2006011606,79N,680E,30
162,2006011612,84N,673E,30
162,2006011618,85N,661E,30
162,2006011700,92N,648E,30
162,2006011706,98N,634E,30
162,2006011712,99N,621E,30
162,2006011718,96N,610E,30
162,2006011800,93N,599E,30
162,2006011806,93N,588E,30
162,2006011812,94N,575E,25
162,2006011818,93N,562E,25
162,2006011900,92N,549E,25
162,2006011906,89N,536E,25
163,2006042406,84N,901E,20
163,2006042412,86N,897E,25
163,2006042418,90N,895E,30
163,2006042500,93N,897E,35
163,2006042506,97N,896E,35
163,2006042512,100N,896E,45
163,2006042518,103N,898E,45
163,2006042600,103N,903E,45
163,2006042606,111N,906E,45
163,2006042612,119N,906E,45
163,2006042618,122N,903E,45
163,2006042700,121N,898E,55
163,2006042706,126N,899E,65
163,2006042712,129N,905E,70
163,2006042718,135N,910E,80
163,2006042800,142N,917E,90
163,2006042806,149N,922E,115
163,2006042812,156N,928E,120
163,2006042818,163N,934E,120
163,2006042900,169N,939E,105
163,2006042906,176N,944E,90
163,2006042912,184N,954E,65
164,2006063018,200N,883E,15
164,2006070100,204N,883E,15
164,2006070106,207N,886E,15
164,2006070112,207N,889E,20
164,2006070118,205N,888E,25
164,2006070200,205N,883E,25
164,2006070206,204N,876E,30
164,2006070212,203N,868E,35
164,2006070218,203N,859E,30
164,2006070300,203N,852E,25
164,2006070306,203N,846E,25
164,2006070312,204N,843E,25
165,2006091906,194N,687E,20
165,2006091912,194N,684E,20
165,2006091918,193N,682E,25
165,2006092000,193N,678E,25
165,2006092006,194N,674E,25
165,2006092012,195N,671E,25
165,2006092018,196N,668E,30
165,2006092100,196N,666E,30
165,2006092106,196N,664E,30
165,2006092112,197N,663E,35
165,2006092118,199N,663E,40
165,2006092200,200N,664E,45
165,2006092206,202N,665E,45
165,2006092212,203N,666E,50
165,2006092218,204N,668E,50
165,2006092300,204N,669E,50
165,2006092306,205N,671E,55
165,2006092312,203N,672E,45
165,2006092318,202N,671E,35
165,2006092400,200N,670E,30
165,2006092406,198N,669E,30
165,2006092412,196N,669E,30
165,2006092418,195N,668E,30
165,2006092500,195N,666E,30
165,2006092506,197N,665E,30
165,2006092512,198N,663E,30
165,2006092518,199N,662E,25
165,2006092600,200N,661E,25
165,2006092606,202N,658E,25
165,2006092612,203N,654E,25
166,2006092800,177N,894E,20
166,2006092806,180N,885E,30
166,2006092812,183N,876E,30
166,2006092818,185N,868E,35
166,2006092900,187N,861E,35
166,2006092906,189N,854E,30
166,2006092912,192N,845E,30
166,2006092918,194N,834E,25
166,2006093000,192N,821E,25
167,2006102706,74N,781E,15
167,2006102712,86N,784E,15
167,2006102718,95N,791E,15
167,2006102800,103N,797E,15
167,2006102806,112N,799E,20
167,2006102812,122N,802E,20
167,2006102818,131N,804E,25
167,2006102900,142N,805E,30
167,2006102906,148N,805E,40
167,2006102912,152N,805E,50
167,2006102918,155N,804E,55
167,2006103000,157N,803E,50
167,2006103006,159N,801E,40
167,2006103012,160N,799E,30
168,2007051300,144N,912E,25
168,2007051306,149N,913E,25
168,2007051312,156N,912E,30
168,2007051318,163N,913E,35
168,2007051400,173N,917E,50
168,2007051406,185N,917E,55
168,2007051412,198N,919E,60
168,2007051418,212N,921E,65
168,2007051500,230N,924E,45
169,2007053106,137N,716E,15
169,2007053112,140N,717E,15
169,2007053118,142N,715E,15
169,2007060100,144N,709E,15
169,2007060106,147N,700E,30
169,2007060112,150N,688E,30
169,2007060118,151N,683E,30
169,2007060200,151N,678E,40
169,2007060206,151N,673E,45
169,2007060212,154N,671E,55
169,2007060218,156N,672E,55
169,2007060300,160N,675E,60
169,2007060306,169N,676E,65
169,2007060312,175N,668E,70
169,2007060318,180N,661E,95
169,2007060400,186N,655E,120
169,2007060406,192N,649E,135
169,2007060412,199N,641E,145
169,2007060418,205N,633E,140
169,2007060500,208N,625E,135
169,2007060506,212N,617E,125
169,2007060512,216N,611E,115
169,2007060518,220N,606E,110
169,2007060600,226N,600E,90
169,2007060606,231N,595E,90
169,2007060612,238N,592E,75
169,2007060618,245N,589E,65
169,2007060700,248N,584E,55
169,2007060706,249N,583E,45
169,2007060712,251N,582E,35
169,2007060718,255N,581E,25
169,2007060800,259N,578E,15
170,2007062018,145N,884E,25
170,2007062100,154N,871E,30
170,2007062106,157N,853E,30
170,2007062112,159N,841E,30
170,2007062118,158N,829E,30
170,2007062200,157N,817E,30
170,2007062206,153N,802E,30
170,2007062212,163N,790E,25
170,2007062218,170N,781E,15
170,2007062300,180N,775E,20
170,2007062306,193N,766E,20
170,2007062312,201N,754E,20
170,2007062318,208N,742E,20
170,2007062400,213N,729E,20
170,2007062406,215N,716E,25
170,2007062412,219N,704E,20
170,2007062418,221N,692E,20
170,2007062500,223N,680E,30
170,2007062506,229N,673E,35
170,2007062512,236N,666E,35
170,2007062518,244N,660E,45
170,2007062600,250N,654E,50
170,2007062606,257N,642E,50
170,2007062612,262N,631E,40
170,2007062618,263N,626E,30
170,2007062700,272N,629E,25
170,2007062706,278N,636E,20
170,2007062712,285N,636E,20
171,2007102706,112N,682E,25
171,2007102712,112N,677E,25
171,2007102718,112N,672E,30
171,2007102800,113N,668E,40
171,2007102806,114N,666E,40
171,2007102812,115N,665E,40
171,2007102818,113N,663E,40
171,2007102900,111N,665E,40
171,2007102906,111N,668E,40
171,2007102912,112N,667E,35
171,2007102918,113N,665E,35
171,2007103000,112N,662E,30
171,2007103006,111N,657E,25
172,2007111006,96N,932E,15
172,2007111012,97N,930E,20
172,2007111018,98N,927E,25
172,2007111100,100N,925E,30
172,2007111106,101N,922E,35
172,2007111112,102N,919E,45
172,2007111118,103N,914E,50
172,2007111200,104N,908E,60
172,2007111206,107N,904E,70
172,2007111212,111N,902E,80
172,2007111218,116N,900E,105
172,2007111300,120N,899E,110
172,2007111306,125N,898E,115
172,2007111312,130N,896E,115
172,2007111318,137N,895E,115
172,2007111400,143N,894E,115
172,2007111406,150N,893E,120
172,2007111412,158N,892E,130
172,2007111418,166N,892E,140
172,2007111500,178N,892E,140
172,2007111506,194N,892E,140
172,2007111512,210N,894E,130
172,2007111518,226N,902E,100
172,2007111600,243N,910E,60
173,2007062700,181N,893E,25
173,2007062706,176N,887E,25
173,2007062712,172N,880E,25
173,2007062718,170N,875E,25
173,2007062800,171N,869E,30
173,2007062806,176N,866E,30
173,2007062812,183N,864E,35
173,2007062818,190N,862E,45
173,2007062900,197N,856E,45
173,2007062906,204N,847E,40
173,2007062912,212N,837E,35
173,2007062918,218N,825E,30
173,2007063000,224N,815E,20
173,2007063006,229N,804E,20
174,2008042512,105N,903E,20
174,2008042518,108N,895E,20
174,2008042600,107N,887E,20
174,2008042606,112N,885E,20
174,2008042612,115N,879E,20
174,2008042618,115N,872E,25
174,2008042700,116N,867E,25
174,2008042706,117N,863E,30
174,2008042712,122N,859E,35
174,2008042718,125N,857E,45
174,2008042800,128N,856E,55
174,2008042806,131N,856E,65
174,2008042812,129N,853E,70
174,2008042818,132N,853E,75
174,2008042900,133N,856E,75
174,2008042906,131N,858E,75
174,2008042912,135N,862E,70
174,2008042918,140N,866E,70
174,2008043000,144N,867E,70
174,2008043006,147N,870E,60
174,2008043012,150N,875E,65
174,2008043018,153N,882E,65
174,2008050100,156N,890E,65
174,2008050106,159N,898E,70
174,2008050112,159N,907E,100
174,2008050118,158N,917E,100
174,2008050200,158N,927E,110
174,2008050206,159N,936E,115
174,2008050212,160N,947E,115
174,2008050218,164N,956E,85
174,2008050300,168N,964E,70
174,2008050306,174N,971E,50
174,2008050312,183N,976E,40
174,2008050318,194N,978E,30
174,2008050400,208N,985E,25
175,2008091506,197N,888E,20
175,2008091512,196N,885E,25
175,2008091518,198N,881E,30
175,2008091600,201N,878E,30
175,2008091606,205N,876E,35
175,2008091612,210N,873E,40
175,2008091618,212N,867E,45
175,2008091700,213N,861E,45
175,2008091706,216N,854E,40
175,2008091712,219N,847E,30
175,2008091718,220N,839E,30
175,2008091800,221N,833E,30
175,2008091806,224N,827E,25
175,2008091812,228N,822E,25
176,2008102000,96N,571E,20
176,2008102006,99N,565E,25
176,2008102012,102N,559E,25
176,2008102018,105N,553E,30
176,2008102100,107N,547E,30
176,2008102106,109N,543E,30
176,2008102112,117N,544E,30
176,2008102118,128N,542E,30
176,2008102200,133N,535E,30
176,2008102206,135N,530E,30
176,2008102212,137N,526E,30
176,2008102218,137N,520E,30
176,2008102300,137N,514E,25
176,2008102306,138N,508E,25
176,2008102312,141N,502E,25
176,2008102318,150N,495E,25
177,2008102406,160N,850E,15
177,2008102412,160N,855E,20
177,2008102418,161N,860E,25
177,2008102500,164N,865E,25
177,2008102506,167N,871E,30
177,2008102512,172N,875E,30
177,2008102518,177N,878E,30
177,2008102600,182N,881E,35
177,2008102606,187N,884E,35
177,2008102612,198N,888E,35
177,2008102618,210N,896E,45
177,2008102700,234N,904E,35
177,2008102706,250N,906E,25
178,2008111118,105N,890E,15
178,2008111200,109N,892E,20
178,2008111206,114N,886E,20
178,2008111212,115N,878E,20
178,2008111218,116N,869E,20
178,2008111300,116N,860E,20
178,2008111306,117N,856E,20
178,2008111312,119N,854E,25
178,2008111318,124N,853E,30
178,2008111400,130N,852E,35
178,2008111406,136N,848E,40
178,2008111412,140N,841E,45
178,2008111418,144N,835E,45
178,2008111500,143N,829E,45
178,2008111506,142N,824E,40
178,2008111512,144N,816E,40
178,2008111518,145N,807E,40
178,2008111600,148N,798E,35
178,2008111606,154N,788E,25
179,2008112406,87N,818E,15
179,2008112412,89N,813E,15
179,2008112418,90N,811E,20
179,2008112500,91N,809E,25
179,2008112506,93N,807E,30
179,2008112512,96N,805E,30
179,2008112518,99N,805E,35
179,2008112600,102N,807E,45
179,2008112606,106N,807E,50
179,2008112612,109N,806E,50
179,2008112618,111N,803E,50
179,2008112700,113N,800E,50
179,2008112706,116N,795E,50
179,2008112712,117N,786E,40
179,2008112718,121N,777E,30
179,2008112800,125N,764E,20
180,2008120300,58N,915E,20
180,2008120306,59N,913E,20
180,2008120312,60N,911E,25
180,2008120318,62N,908E,30
180,2008120400,64N,905E,30
180,2008120406,67N,902E,30
180,2008120412,71N,897E,30
180,2008120418,75N,892E,30
180,2008120500,78N,887E,30
180,2008120506,82N,881E,35
180,2008120512,86N,874E,35
180,2008120518,86N,864E,35
180,2008120600,83N,856E,35
180,2008120606,81N,848E,35
180,2008120612,79N,841E,35
180,2008120618,78N,836E,30
180,2008120700,78N,832E,25
180,2008120706,78N,828E,25
180,2008120712,78N,820E,25
180,2008120718,75N,810E,25
180,2008120800,70N,799E,25
180,2008120806,67N,791E,25
180,2008120812,64N,787E,25
180,2008120818,66N,781E,25
180,2008120900,67N,773E,20
180,2008120906,67N,765E,15
180,2008120912,67N,753E,15
180,2008120918,71N,739E,15
181,2009041400,126N,877E,25
181,2009041406,127N,881E,30
181,2009041412,123N,879E,30
181,2009041418,125N,873E,30
181,2009041500,135N,874E,30
181,2009041506,149N,867E,35
181,2009041512,158N,861E,40
181,2009041518,163N,859E,40
181,2009041600,168N,859E,45
181,2009041606,176N,862E,45
181,2009041612,184N,866E,50
181,2009041618,191N,872E,50
181,2009041700,200N,881E,50
181,2009041706,208N,893E,50
181,2009041712,214N,906E,45
181,2009041718,219N,918E,45
181,2009041800,224N,931E,40
182,2009052218,169N,888E,25
182,2009052300,167N,888E,25
182,2009052306,170N,890E,30
182,2009052312,172N,888E,30
182,2009052318,175N,887E,30
182,2009052400,177N,885E,35
182,2009052406,180N,883E,35
182,2009052412,185N,881E,45
182,2009052418,191N,881E,50
182,2009052500,200N,881E,55
182,2009052506,216N,883E,65
182,2009052512,229N,884E,55
182,2009052518,242N,885E,40
182,2009052600,257N,887E,30
182,2009052606,268N,890E,15
183,2009090318,194N,888E,15
183,2009090400,195N,884E,20
183,2009090406,196N,880E,20
183,2009090412,199N,878E,20
183,2009090418,204N,879E,25
183,2009090500,209N,882E,30
183,2009090506,216N,882E,35
183,2009090512,222N,876E,40
183,2009090518,226N,872E,35
183,2009090600,231N,866E,30
183,2009090606,234N,861E,30
183,2009090612,237N,855E,25
183,2009090618,239N,849E,25
183,2009090700,240N,843E,15
184,2009110906,119N,713E,20
184,2009110912,123N,712E,30
184,2009110918,128N,711E,35
184,2009111000,134N,711E,35
184,2009111006,142N,713E,35
184,2009111012,149N,716E,45
184,2009111018,156N,720E,50
184,2009111100,165N,727E,50
184,2009111106,180N,731E,45
184,2009111112,194N,738E,35
185,2009121018,73N,850E,20
185,2009121100,80N,848E,25
185,2009121106,87N,849E,30
185,2009121112,91N,852E,40
185,2009121118,96N,851E,45
185,2009121200,98N,847E,45
185,2009121206,99N,843E,45
185,2009121212,97N,838E,45
185,2009121218,93N,835E,45
185,2009121300,91N,833E,40
185,2009121306,90N,830E,35
185,2009121312,89N,826E,35
185,2009121318,89N,821E,35
185,2009121400,89N,816E,30
185,2009121406,85N,815E,30
185,2009121412,85N,813E,25
185,2009121418,85N,811E,15
186,2010051618,98N,904E,15
186,2010051700,105N,897E,20
186,2010051706,109N,888E,25
186,2010051712,114N,879E,30
186,2010051718,117N,869E,35
186,2010051800,121N,860E,40
186,2010051806,125N,847E,45
186,2010051812,131N,834E,55
186,2010051818,132N,826E,60
186,2010051900,134N,819E,65
186,2010051906,137N,815E,65
186,2010051912,140N,814E,60
186,2010051918,146N,812E,55
186,2010052000,151N,809E,55
186,2010052006,154N,806E,55
186,2010052012,157N,805E,55
186,2010052018,160N,806E,55
186,2010052100,164N,808E,50
186,2010052106,167N,811E,40
186,2010052112,169N,815E,30
186,2010052118,171N,819E,25
187,2010051512,93N,565E,15
187,2010051518,94N,570E,15
187,2010051600,98N,570E,15
187,2010051606,100N,568E,15
187,2010051612,101N,561E,15
187,2010051618,99N,560E,15
187,2010051700,96N,566E,15
187,2010051706,97N,573E,15
187,2010051712,93N,576E,15
187,2010051718,89N,573E,15
187,2010051800,92N,567E,15
187,2010051806,96N,565E,15
187,2010051812,102N,561E,15
187,2010051818,106N,554E,20
187,2010051900,109N,545E,25
187,2010051906,111N,540E,30
187,2010051912,113N,535E,35
187,2010051918,114N,531E,35
187,2010052000,117N,529E,40
187,2010052006,120N,527E,40
187,2010052012,122N,525E,45
187,2010052018,124N,523E,45
187,2010052100,126N,521E,45
187,2010052106,127N,518E,55
187,2010052112,128N,519E,55
187,2010052118,126N,518E,50
187,2010052200,126N,515E,45
187,2010052206,126N,513E,40
187,2010052212,126N,511E,35
187,2010052218,126N,507E,30
188,2010053012,144N,650E,15
188,2010053018,145N,647E,20
188,2010053100,145N,644E,25
188,2010053106,147N,642E,30
188,2010053112,150N,640E,30
188,2010053118,154N,637E,35
188,2010060100,158N,632E,45
188,2010060106,163N,627E,55
188,2010060112,168N,623E,60
188,2010060118,171N,616E,75
188,2010060200,174N,610E,90
188,2010060206,178N,605E,115
188,2010060212,182N,600E,125
188,2010060218,184N,597E,120
188,2010060300,185N,596E,120
188,2010060306,191N,596E,115
188,2010060312,200N,595E,110
188,2010060318,208N,592E,105
188,2010060400,215N,591E,90
188,2010060406,223N,592E,75
188,2010060412,230N,594E,65
188,2010060418,236N,597E,55
188,2010060500,239N,603E,45
188,2010060506,238N,610E,40
188,2010060512,235N,616E,40
188,2010060518,232N,624E,35
188,2010060600,229N,641E,35
188,2010060606,234N,658E,35
188,2010060612,246N,673E,30
188,2010060618,252N,683E,30
188,2010060700,262N,701E,25
188,2010060706,276N,733E,30
189,2010101912,167N,926E,15
189,2010101918,169N,923E,20
189,2010102000,170N,921E,25
189,2010102006,170N,918E,30
189,2010102012,168N,915E,30
189,2010102018,171N,916E,35
189,2010102100,173N,915E,50
189,2010102106,175N,918E,55
189,2010102112,178N,922E,65
189,2010102118,181N,924E,70
189,2010102200,185N,926E,90
189,2010102206,190N,930E,125
189,2010102212,198N,933E,135
189,2010102218,205N,938E,80
189,2010102300,213N,950E,55
189,2010102306,221N,955E,40
189,2010102312,227N,962E,35
189,2010102318,230N,974E,35
189,2010102400,237N,998E,30
190,2010103118,63N,1045E,15
190,2010110100,60N,1035E,20
190,2010110106,65N,1026E,20
190,2010110112,71N,1017E,20
190,2010110118,76N,1007E,20
190,2010110200,77N,989E,20
190,2010110206,84N,979E,20
190,2010110212,83N,969E,20
190,2010110218,83N,959E,25
190,2010110300,83N,949E,25
190,2010110306,83N,940E,25
190,2010110312,83N,932E,25
190,2010110318,84N,923E,30
190,2010110400,85N,915E,30
190,2010110406,87N,908E,30
190,2010110412,88N,900E,35
190,2010110418,90N,893E,35
190,2010110500,92N,886E,45
190,2010110506,94N,879E,45
190,2010110512,97N,871E,45
190,2010110518,101N,865E,55
190,2010110600,104N,860E,55
190,2010110606,107N,855E,55
190,2010110612,112N,847E,55
190,2010110618,116N,839E,55
190,2010110700,121N,829E,45
190,2010110706,125N,818E,45
190,2010110712,129N,812E,40
190,2010110718,133N,800E,35
190,2010110800,147N,786E,30
191,2011060906,181N,699E,20
191,2011060912,183N,703E,25
191,2011060918,186N,706E,25
191,2011061000,190N,707E,25
191,2011061006,191N,711E,25
191,2011061012,190N,717E,30
191,2011061018,191N,719E,30
191,2011061100,192N,721E,30
191,2011061106,195N,720E,35
191,2011061112,200N,717E,35
191,2011061118,203N,713E,35
191,2011061200,205N,709E,30
191,2011061206,204N,703E,20
191,2011061212,209N,701E,25
192,2011101700,152N,895E,15
192,2011101706,155N,892E,15
192,2011101712,159N,888E,15
192,2011101718,166N,886E,15
192,2011101800,174N,886E,15
192,2011101806,183N,884E,20
192,2011101812,192N,892E,25
192,2011101818,197N,901E,30
192,2011101900,202N,909E,35
192,2011101906,206N,915E,35
192,2011101912,214N,921E,30
192,2011101918,217N,931E,25
193,2011110100,157N,568E,15
193,2011110106,158N,563E,20
193,2011110112,159N,558E,30
193,2011110118,160N,554E,30
193,2011110200,162N,552E,35
193,2011110206,165N,550E,40
193,2011110212,169N,550E,40
193,2011110218,169N,548E,45
193,2011110300,168N,549E,50
193,2011110306,171N,550E,55
193,2011110312,172N,553E,50
193,2011110318,171N,555E,45
193,2011110400,166N,549E,40
193,2011110406,163N,543E,30
193,2011110412,160N,539E,30
193,2011110418,159N,535E,30
193,2011110500,160N,530E,25
193,2011110506,166N,526E,25
194,2011110712,131N,605E,20
194,2011110718,132N,599E,25
194,2011110800,137N,596E,30
194,2011110806,138N,591E,30
194,2011110812,143N,590E,35
194,2011110818,148N,589E,35
194,2011110900,152N,587E,35
194,2011110906,155N,585E,30
194,2011110912,158N,585E,30
194,2011110918,160N,586E,25
194,2011111000,163N,585E,25
194,2011111006,159N,583E,25
194,2011111012,149N,588E,25
194,2011111018,145N,586E,25
194,2011111100,141N,575E,25
194,2011111106,137N,568E,15
194,2011111112,135N,563E,15
195,2011112512,60N,781E,25
195,2011112518,68N,772E,30
195,2011112600,76N,764E,30
195,2011112606,83N,757E,30
195,2011112612,89N,748E,30
195,2011112618,96N,740E,30
195,2011112700,104N,732E,30
195,2011112706,113N,723E,30
195,2011112712,122N,714E,30
195,2011112718,130N,704E,30
195,2011112800,138N,695E,30
195,2011112806,146N,687E,35
195,2011112812,151N,681E,35
195,2011112818,155N,676E,35
195,2011112900,156N,671E,30
195,2011112906,157N,666E,30
195,2011112912,165N,661E,30
195,2011112918,169N,653E,25
195,2011113000,171N,645E,25
195,2011113006,178N,639E,25
195,2011113012,188N,633E,25
195,2011113018,189N,629E,25
195,2011120100,191N,626E,25
195,2011120106,194N,623E,20
196,2011122512,92N,883E,30
196,2011122518,96N,885E,30
196,2011122600,101N,885E,30
196,2011122606,106N,884E,40
196,2011122612,112N,882E,50
196,2011122618,116N,878E,50
196,2011122700,119N,875E,50
196,2011122706,121N,872E,50
196,2011122712,123N,866E,55
196,2011122718,121N,859E,60
196,2011122800,119N,853E,65
196,2011122806,120N,847E,70
196,2011122812,122N,842E,75
196,2011122818,120N,835E,75
196,2011122900,119N,828E,85
196,2011122906,119N,821E,90
196,2011122912,119N,813E,80
196,2011122918,118N,806E,75
196,2011123000,117N,799E,65
196,2011123006,116N,792E,50
196,2011123012,127N,782E,40
197,2012102218,113N,654E,15
197,2012102300,115N,646E,20
197,2012102306,115N,635E,20
197,2012102312,113N,621E,25
197,2012102318,109N,606E,30
197,2012102400,106N,591E,30
197,2012102406,105N,576E,30
197,2012102412,105N,563E,35
197,2012102418,104N,550E,35
197,2012102500,102N,537E,35
197,2012102506,99N,525E,35
197,2012102512,96N,513E,35
197,2012102518,95N,501E,30
197,2012102600,92N,477E,25
198,2012102706,111N,871E,15
198,2012102712,107N,868E,20
198,2012102718,102N,864E,20
198,2012102800,100N,859E,25
198,2012102806,98N,854E,25
198,2012102812,96N,849E,25
198,2012102818,95N,842E,30
198,2012102900,97N,834E,30
198,2012102906,91N,828E,30
198,2012102912,86N,824E,35
198,2012102918,84N,830E,40
198,2012103000,86N,835E,40
198,2012103006,91N,833E,45
198,2012103012,99N,832E,45
198,2012103018,108N,830E,50
198,2012103100,113N,820E,50
198,2012103106,119N,810E,50
198,2012103112,127N,798E,50
198,2012103118,134N,780E,45
198,2012110100,146N,765E,35
199,2012111600,142N,902E,20
199,2012111606,146N,899E,20
199,2012111612,149N,896E,20
199,2012111618,151N,893E,20
199,2012111700,154N,891E,25
199,2012111706,158N,891E,30
199,2012111712,162N,890E,30
199,2012111718,163N,887E,35
199,2012111800,161N,884E,35
199,2012111806,160N,880E,35
199,2012111812,157N,876E,35
199,2012111818,154N,872E,35
199,2012111900,152N,868E,30
199,2012111906,151N,864E,30
199,2012111912,151N,860E,25
199,2012111918,151N,855E,25
199,2012112000,152N,850E,25
199,2012112006,152N,845E,25
199,2012112012,148N,840E,25
199,2012112018,145N,836E,25
199,2012112100,140N,833E,25
199,2012112106,135N,829E,25
199,2012112112,131N,825E,25
199,2012112118,131N,821E,25
199,2012112200,129N,816E,25
199,2012112206,129N,812E,25
199,2012112212,129N,807E,25
199,2012112218,128N,802E,25
199,2012112300,127N,795E,25
199,2012112306,126N,789E,20
200,2012122206,91N,636E,25
200,2012122212,88N,626E,25
200,2012122218,85N,613E,30
200,2012122300,84N,598E,35
200,2012122306,83N,584E,35
200,2012122312,85N,572E,35
200,2012122318,84N,559E,35
200,2012122400,83N,545E,35
200,2012122406,77N,531E,35
